,Name,Team,Categories,Speaker Scores
50,Vikrant Dwivedi,SLSP We Reject D,,"['80.00', '77.00', '76.00', '76.33', '77.00', '77.67']"
51,Priyanka Das,This is Denzelle’s 30th Tournament,,"['80.00', '77.00', '77.00', '76.50', '76.00', '77.33']"
52,Suman Mitra,Tiss 1.0 You Are Not Alone,,"['76.50', '76.00', '76.50', '78.00', '80.00', '76.50']"
53,Raghav Mangalapalli,BITS Goa A,,"['77.50', '78.00', '77.00', '77.00', '78.00', '76.00']"
54,Godric Velasco,UPD Never Wrong to be Right,,"['76.50', '76.67', '78.00', '78.00', '76.50', '77.67']"
55,Somok Sur,Prep ke Adda,,"['77.00', '76.00', '77.00', '80.00', '76.00', '77.33']"
56,Savita Tripathy,MH.A,,"['75.00', '77.00', '77.33', '78.00', '79.00', '77.00']"
57,Al Wasee M Fahimuddaula,WDSC B WSDC Bangladesh A,,"['77.50', '77.00', '77.00', '—', '79.00', '75.50']"
58,Divya Shekar,PES Dishonest Intellectuals,,"['78.00', '79.00', '77.00', '75.00', '76.50', '77.67']"
59,Damini Mehta,Sultans of Swing,,"['73.50', '79.00', '76.00', '80.00', '75.00', '79.50']"
60,Ayesha Zaidi,RMLNLU Pareshan Kisaan,,"['77.00', '75.00', '77.50', '77.00', '78.00', '78.50']"
61,Vedika Sakhardande,MH.A,,"['77.00', '76.33', '78.00', '76.00', '79.00', '76.50']"
62,Khristine Macusi,UPD stream pied piper by bts,,"['76.33', '78.00', '76.00', '77.00', '76.50', '79.00']"
63,Shubham Borah,Amar Akbar Anthony,,"['75.00', '77.00', '75.00', '78.00', '80.00', '77.50']"
64,Laksh Kawatra,WBNUJS Break ke Baad,,"['76.00', '76.00', '78.00', '77.00', '79.00', '76.50']"
65,Varun Agarwal,JGU A,,"['79.00', '77.50', '75.67', '77.00', '76.00', '77.33']"
66,Czarina Endaya,UPD stream pied piper by bts,,"['76.67', '78.00', '77.00', '76.00', '76.00', '78.50']"
67,Snuhee Roy,Hanuman,,"['78.00', '77.00', '77.00', '76.50', '75.00', '78.50']"
