,Name,Team,Categories,Speaker Scores
248,Nitin Saidha,Vellore A,ESL,"['76', '78', '75', '76', '76']"
249,Owen O'Grady,UCD L&H B,,"['77', '75', '77', '75', '76']"
250,Vincent Johnson Attakpah,KNUST Z,ESL,"['76', '75', '74', '76', '79']"
251,Nina Ma,SHS A,"ESL, Schools","['75', '77', '78', '76', '74']"
252,Aayana Rai Bhojani,CU AS,ESL,"['80', '75', '78', '70', '77']"
253,Houymean Lim,SolBridge A,"ESL, EFL","['75', '76', '78', '76', '75']"
254,Vid Milaković,NYUAD A,ESL,"['75', '78', '77', '75', '75']"
255,Aigerim Aibassova,NU Q,ESL,"['73', '75', '80', '76', '76']"
256,Daniela Williams,TCD Hist C,,"['78', '81', '75', '73', '73']"
257,Shirsha Songshoptak,BUET A,"ESL, EFL","['75', '72', '80', '78', '75']"
258,Sebastián Ezeta,PUCP CE,"ESL, EFL","['77', '75', '76', '76', '76']"
259,Mukhtar Tashkenbayev,NU Q,ESL,"['73', '76', '79', '76', '76']"
260,Jaydeep Sharma,IITB B,ESL,"['75', '76', '75', '76', '78']"
261,Matej Cerman,Harvard D,ESL,"['75', '77', '75', '74', '79']"
262,Willem Chua,WSDC Indonesia DC,ESL,"['76', '74', '76', '79', '75']"
263,Fernanda Crousillat,PUCP CE,"ESL, EFL","['77', '74', '75', '77', '76']"
264,Joshua Forrester,Liverpool A,,"['77', '77', '75', '75', '75']"
265,Meera Mohankrishnan,GUU D,,"['76', '75', '77', '76', '75']"
266,Jumana Tanuja,BUET A,"ESL, EFL","['73', '73', '79', '77', '77']"
267,Joshua Dita,De La Salle 3,ESL,"['73', '75', '78', '75', '78']"
268,Titouan Teissier,St Andrews B,ESL,"['74', '75', '76', '78', '76']"
269,Maisha Maryam,CUHK B,ESL,"['76', '78', '74', '75', '76']"
270,Kristine Barbosa,De La Salle 3,ESL,"['73', '75', '78', '75', '78']"
271,Paula Breyer,Vienna EB,"ESL, EFL","['78', '76', '78', '73', '74']"
272,Anum Abdul Fattaw,Ghana A,ESL,"['76', '78', '74', '75', '76']"
273,Nurlan Muratbek,HunterxHunter,"ESL, EFL","['78', '75', '73', '76', '77']"
274,Nicolas Ivanov,Charles University B,"ESL, Schools","['76', '76', '76', '75', '75']"
275,Elisha Owusu Akyaw,Ghana A,ESL,"['77', '79', '73', '74', '75']"
276,Terkpertey Andrews Terku,KNUST E,ESL,"['76', '76', '79', '72', '75']"
277,Helen Whalley,Aberdeen DW,,"['77', '80', '75', '75', '70']"
278,Taichi Fukami,Tokeiyo A,"ESL, EFL","['76', '75', '76', '73', '77']"
279,Karina Kuznietsova,KNU A,"ESL, EFL","['77', '73', '75', '75', '77']"
280,Jack Cummins,UCD L&H B,,"['76', '73', '76', '76', '76']"
281,Alex Gao,MUST C,"ESL, EFL","['76', '76', '76', '75', '74']"
282,Isabel Birney,University of Vermont BW,,"['77', '75', '75', '73', '77']"
283,Vyomika Dev,LSR DU A,ESL,"['72', '78', '75', '75', '77']"
284,Matthew Midlane,Durham MN,,"['75', '77', '74', '76', '75']"
285,Elena Sekaninova,Charles University B,ESL,"['77', '75', '75', '75', '75']"
286,Clairene Tan,NUS LT,,"['73', '75', '75', '76', '77']"
287,Wayne Lim,NTU C,,"['74', '75', '77', '75', '75']"
288,Arsen Abulgazimov,NU AK,ESL,"['75', '74', '76', '75', '76']"
289,Suhas Athreya,Vellore A,ESL,"['77', '76', '75', '74', '74']"
290,Barbora Pospíšilová,Charles University A,"ESL, EFL, Schools","['73', '74', '76', '75', '78']"
291,Ray Yang,MUST C,"ESL, EFL","['76', '76', '76', '74', '74']"
292,Jin Zhou,Avatar A,Schools,"['78', '75', '72', '75', '76']"
293,Isaac Kojo Duah,KNUST E,ESL,"['75', '76', '77', '72', '75']"
294,George Lethbridge,Otago A,,"['73', '75', '75', '77', '75']"
295,Zwaiba Khan,UCDS KK,ESL,"['78', '76', '70', '79', '72']"
296,Adam Černička,Charles University A,"ESL, EFL, Schools","['74', '75', '74', '75', '77']"
297,Manon Fuchs,Duke B,,"['77', '76', '77', '74', '71']"
298,Eric Li,Avatar A,Schools,"['78', '75', '72', '75', '75']"
299,Kelia Lim,NUS LT,,"['73', '75', '74', '75', '78']"
300,Natalie Short,LSE D,,"['75', '76', '74', '73', '77']"
301,Roman Matiushko,KNU A,"ESL, EFL","['75', '74', '74', '76', '76']"
302,Idris Zuhayr,NTU C,,"['73', '74', '76', '75', '76']"
303,Taqiyuddin Redzuan,UT MARA A,ESL,"['73', '76', '75', '77', '73']"
304,Zazuan Daud,UT MARA A,ESL,"['73', '76', '75', '77', '73']"
305,Syafiq Razak,UT MARA B,ESL,"['74', '77', '76', '75', '72']"
306,Dan Reznichenko,Duke B,,"['77', '76', '78', '72', '71']"
307,Jack Wang,CUHKSZ 2,"ESL, EFL","['77', '75', '73', '75', '73']"
308,Nicholas McDermott,Otago A,,"['74', '74', '74', '76', '75']"
309,Pallob Poddar,NSU A,"ESL, EFL","['72', '74', '75', '77', '75']"
310,Antara Labiba,NSU A,ESL,"['73', '74', '76', '76', '74']"
311,Sunny Singh,LSE D,,"['74', '76', '74', '73', '76']"
312,Jingyi He,Nanjing Normal University-JK,ESL,"['75', '79', '76', '74', '69']"
313,Olive Yao,CUHKSZ 2,"ESL, EFL","['76', '74', '74', '74', '74']"
314,Lucy XU Fangning,GDUFS/CUHKSZ A,"ESL, EFL","['73', '73', '80', '75', '71']"
315,Aaditya Pratap Singh Magon,IITB DSM,,"['75', '74', '72', '74', '77']"
316,Shelly CAO,GDUFS/CUHKSZ A,"ESL, EFL","['73', '73', '79', '76', '71']"
317,Nicole Sun,N/A,Schools,"['76', '75', '73', '74', '74']"
318,Maxwell Denson,Aberdeen DW,,"['75', '76', '75', '74', '72']"
319,Nameera Anis,WDA D,Schools,"['76', '73', '75', '73', '75']"
320,Quazi Farzin Amira,WDA D,Schools,"['76', '72', '74', '74', '75']"
321,Amirul Syakir,UT MARA B,ESL,"['74', '76', '75', '74', '72']"
322,Owen Webster,University of Vermont BW,,"['75', '74', '73', '73', '76']"
323,Aryan Gupta,IITB DSM,,"['76', '73', '72', '73', '76']"
324,Alice Kim,CUHK B,ESL,"['74', '75', '73', '73', '75']"
325,Soumyabha Sankar Das,WDA C,Schools,"['73', '75', '75', '72', '74']"
326,Amirlan Kassymov,NU AK,ESL,"['70', '74', '76', '74', '75']"
327,Srijit Talukdar,SXUK A,"ESL, EFL","['73', '75', '73', '75', '73']"
328,Ann Qian,N/A,Schools,"['75', '74', '72', '73', '75']"
329,Speaker 1,Swing A,,"['76', '76', '69', '73', '74']"
330,Mahdi Zaman Pathan Sadaab,WDA C,Schools,"['73', '75', '75', '71', '74']"
331,Zahi Wali Aadit,WDA A,Schools,"['68', '76', '74', '73', '77']"
332,Aliya Mustafina,NU MM,"ESL, EFL","['76', '71', '74', '73', '74']"
333,Anastassiya Miller,NU MM,"ESL, EFL","['76', '71', '74', '73', '74']"
334,Shadman Khan Chowdhury,WDA A,Schools,"['69', '76', '73', '73', '76']"
335,Syed Zulfiquar Quli,SXUK A,"ESL, EFL","['71', '74', '74', '74', '73']"
336,Neha Vasist,Durham MN,,"['71', '76', '71', '75', '72']"
337,Chinelle Mattis,UCDS/UADS TM,,"['74', '70', '73', '73', '73']"
338,Alice Thwaites,UCDS/UADS TM,,"['75', '70', '73', '72', '73']"
339,Muhammad Faisal Hossain,WDA B,Schools,"['75', '72', '73', '67', '75']"
340,Speaker 2,Swing A,,"['75', '75', '67', '72', '72']"
341,Arya Nargis Ahmed,WDA E,Schools,"['75', '72', '73', '65', '74']"
342,Arissa Binte Noor,WDA E,Schools,"['75', '72', '73', '65', '74']"
343,Mushfera Wasefa Mahmud,WDA B,Schools,"['74', '73', '71', '66', '75']"
344,Brent Leung,QDU A,,"['80', '80', '80', '79', '—']"
345,[REDACTED],[REDACTED],ESL,"['79', '82', '78', '80', '—']"
346,Emily Xu,QDU A,,"['81', '80', '79', '79', '—']"
347,Marius Buga,KCL A,ESL,"['81', '82', '76', '77', '—']"
348,Nathaniel Yoon,JHU B,,"['80', '79', '77', '77', '—']"
349,James Yang,Hart House YY,,"['80', '78', '77', '78', '—']"
350,Matti Durán,PUCV JM,"ESL, EFL","['82', '79', '75', '76', '—']"
351,Serena Yuan,Hart House YY,,"['78', '77', '77', '79', '—']"
352,Emily Chen,SEMI CL,Schools,"['78', '77', '77', '—', '77']"
353,Mauricio Jarufe,PUCP JV,"ESL, EFL","['—', '77', '75', '80', '77']"
354,Sunghyun Park,Seoul 1,"ESL, EFL","['75', '—', '80', '75', '78']"
355,Ethan Curry,call me if you get lost in the bin,,"['77', '77', '76', '78', '—']"
356,Udhay Aman Chopra,Prepping for WUDC 2024,"ESL, Schools","['77', '75', '78', '—', '77']"
357,Jun Kim,call me if you get lost in the bin,,"['76', '77', '77', '77', '—']"
358,Jose Vergara,PUCP JV,"ESL, EFL","['—', '76', '75', '79', '77']"
359,John Postrado,Independent AJ,ESL,"['—', '77', '75', '76', '79']"
360,Speaker 1,Swing B,,"['75', '76', '78', '76', '—']"
361,Speaker 2,Swing B,,"['74', '77', '76', '76', '—']"
362,Gayatri Somaiya,Cornell SJ,,"['75', '74', '76', '75', '—']"
363,Devansh Jotsinghani,Cornell SJ,,"['74', '72', '77', '74', '—']"
364,Klaus Xiao,Nanjing Normal University-JK,"ESL, EFL","['75', '78', '74', '—', '67']"
365,Zuhair Mahmud,SJWS A,Schools,"['72', '75', '73', '70', '—']"
366,Sadif Rahman,SJWS A,Schools,"['72', '74', '74', '70', '—']"
367,[REDACTED],[REDACTED],,"['79', '80', '78', '—', '—']"
368,Brandon Gusain,QDU B,,"['—', '—', '—', '—', '—']"
369,Speaker 2,Swing D,,"['—', '—', '—', '—', '—']"
370,Saara Meghji,Hart House MS,,"['—', '—', '—', '—', '—']"
371,Simren Sharma,Hart House MS,,"['—', '—', '—', '—', '—']"
372,Livi McElrea,QDU B,,"['—', '—', '—', '—', '—']"
373,Aakash Sethi,One of us hates early morning deba,ESL,"['—', '—', '—', '—', '—']"
374,Speaker 1,Swing C,,"['—', '—', '—', '—', '—']"
375,Speaker 1,Swing D,,"['—', '—', '—', '—', '—']"
376,Speaker 2,Swing C,,"['—', '—', '—', '—', '—']"
377,Katyayani Jha,One of us hates early morning deba,ESL,"['—', '—', '—', '—', '—']"
