,Round Name,Panel,Rankings
75,Round 6,"MeghaⒸ , Jisha Sarkar","['3 main prem ki diwani hoon (CG)', '2 The Flying Dutchman (OO)', '1 VIT 0 (OG)', '0 Karasuno (CO)']"
76,Round 6,"NicolasⒸ , Ahat Sharma , Sujato Datta","['3 KUET 1 (CO)', '2 WDA 4 (OG)', '1 Swiiing 2 (OO)', '0 Proper Swing 1 (CG)']"
77,Round 6,"Anirudh Anil OjhaⒸ , Precious Ahaneku","['3 Swing 3 (OO)', '2 Swing 2 (OG)', '1 The Rookies (CG)', '0 Trevor Noah (CO)']"
78,Quarterfinals,"Carlo CastilloⒸ , Kartik Mathur , Shruti","['1 Kamla Ka Hamla (CO)', ""1 Philosopher's Rock (OO)"", '0 Ateneo Senior High School HSHS (CG)', '0 Proud Tomatoes (OG)']"
79,Quarterfinals,"Revan Lim TJⒸ , Matthew Conley-Evans , Sujato Datta","['1 Boulevard of Broken Teams (CG)', ""1 She doesn't study Grammar on Monda (CO)"", '0 Karasuno (OG)', '0 X Æ A-12 (OO)']"
80,Quarterfinals,"Anirudh Anil OjhaⒸ , Ananya , Daryl , Megha","['1 CUDS A (CG)', '1 main prem ki diwani hoon (CO)', '0 NUJS (OO)', '0 The Resistance (OG)']"
81,Quarterfinals,"Adya SharmaⒸ , Ahat Sharma , Nicolas","['1 The Flying Dutchman (CG)', '1 Worship And Prayer (OO)', '0 VIT 0 (CO)', '0 WDA 2 (OG)']"
82,Semifinals,"Carlo CastilloⒸ , Daryl","['1 Boulevard of Broken Teams (CO)', '1 The Flying Dutchman (CG)', ""0 She doesn't study Grammar on Monda (OG)"", '0 Worship And Prayer (OO)']"
83,Semifinals,"Adya SharmaⒸ , Matthew Conley-Evans , Srijan","['1 main prem ki diwani hoon (CG)', ""1 Philosopher's Rock (OO)"", '0 CUDS A (CO)', '0 Kamla Ka Hamla (OG)']"
84,High School Finals,"Rohan GroverⒸ , Anirudh Anil Ojha , Udai","[""1 It's the end (CG)"", '0 AOT Franchise (OG)', '0 Smart club Aalu Paratha (OO)', '0 WDA 3 (CO)']"
85,Novice Finals,"Saketh KanumuriⒸ , Madhav Sharma , Umar Buckus , reed","['1 Banarasiya (CO)', '0 D: (OG)', '0 Simping for Ku**** (OO)', '0 SWAKYOT (CG)']"
