,Name,Team,Categories,Speaker Scores
76,Rownak Hasan Himel,MUBC 1,Novice,"['75', '77', '76', '75', '77', '76']"
77,Abyead Safwan Enan,Ideal 1,Novice,"['76', '73', '77', '77', '77', '76']"
78,K. M. Zulqar Naeen,DRMC 2,Novice,"['77', '75', '75', '76', '75', '78']"
79,Naier Hoque Noha,CDS 1,Novice,"['78', '76', '75', '75', '75', '77']"
80,Lam Ya Islam,CDS 1,Novice,"['78', '75', '76', '74', '75', '78']"
81,Arnab Biswas Arka,NDDC 2,Novice,"['76', '78', '75', '74', '75', '77']"
82,Tahmid Faiz,SD 1,,"['76', '77', '76', '75', '73', '78']"
83,Nashita Binte Kauser,MAD 2,,"['78', '73', '77', '77', '74', '76']"
84,Zahra Anwar,SDC 2,,"['76', '75', '76', '77', '75', '76']"
85,Tanvir Hassan,ACPS 1,Novice,"['74', '77', '76', '75', '76', '77']"
86,Prakrito Nree,SD 2,Novice,"['74', '71', '77', '79', '76', '78']"
87,Sajia Rushnan Namira,VDC 2,Novice,"['75', '77', '77', '75', '76', '75']"
88,Elma Hossain,SDS 2,Novice,"['76', '76', '76', '78', '76', '73']"
89,Faizah Ehsan,DPS 1,Novice,"['72', '76', '77', '79', '77', '74']"
90,Taimur,Independent 2,Novice,"['—', '75', '75', '76', '77', '76']"
91,Yameen Rakib,SD 3,,"['77', '74', '76', '78', '72', '77']"
92,Salehin Ibne Kabir,Independent 1,,"['75', '73', '75', '77', '78', '76']"
93,Asif Adnan Ami,Independent 1,Novice,"['74', '73', '76', '77', '79', '75']"
94,Khandker Muhammad Fahim Ashab,SD 3,,"['78', '74', '76', '77', '72', '77']"
95,M Ahsaf Abid,JDC 2,Novice,"['76', '77', '74', '76', '76', '75']"
96,Soumyabha Sankar Das,SJWS 1,Novice,"['74', '77', '76', '74', '78', '75']"
97,Syed Masrur Tehzib,SDC 3,Novice,"['77', '74', '76', '76', '77', '74']"
98,Khairia Mahzabin,SAGC 1,Novice,"['78', '73', '75', '75', '77', '76']"
