,Name,Team,Categories,Speaker Scores
226,Shahriar Kabir Rahat,KUET 1,EFL,"['75', '79', '74', '76', '72', '77', '76', '74']"
227,Huỳnh Vĩnh Thụy,FTU HCMC 1,EFL,"['79', '74', '75', '79', '65', '77', '77', '77']"
228,Sadia Ebnat Treporna,NSU 2,EFL,"['75', '75', '75', '77', '75', '75', '75', '75']"
229,YuFan Zhang,CUC 1,EFL,"['76', '76', '74', '74', '75', '77', '76', '74']"
230,Sumit Karmakar,SUST 1,EFL,"['73', '74', '78', '74', '75', '76', '75', '77']"
231,Cheng Ziyang,NWU 1,EFL,"['75', '72', '75', '75', '75', '76', '78', '76']"
232,Wang Xiaoyu,NWU 1,EFL,"['74', '73', '76', '74', '74', '78', '77', '76']"
233,Pratyush Kumar Shekhar,SMVIT 1,EFL,"['75', '72', '75', '74', '78', '75', '77', '76']"
234,Wang Linhan,BHU 1,EFL,"['77', '76', '76', '76', '73', '75', '78', '71']"
235,Zhang Jiaheng,UCAS 1,EFL,"['75', '71', '76', '75', '74', '75', '79', '77']"
236,Wasi Azmain Chowdhury,IUB 1,EFL,"['76', '74', '76', '77', '73', '74', '77', '74']"
237,Alex Gao,MUST 1,EFL,"['74', '72', '76', '76', '77', '74', '78', '74']"
238,Chen Zhenghong,ZJGSU 1,EFL,"['74', '72', '76', '77', '75', '76', '78', '73']"
239,Annabelle Gemmell,CUHK 2,,"['77', '71', '74', '74', '75', '79', '74', '77']"
240,Zhu Shangzhen,SU 1,EFL,"['76', '69', '73', '76', '76', '75', '77', '79']"
241,Li Jiayue,CUPL 1,EFL,"['74', '77', '76', '74', '77', '75', '74', '73']"
242,Đỗ Thị Thu Hiền,DAV 1,EFL,"['75', '78', '72', '73', '76', '76', '75', '75']"
243,Hasib Khan,CU 1,EFL,"['77', '75', '75', '76', '74', '76', '76', '71']"
244,Gao Wenhan,CUPL 1,EFL,"['75', '77', '77', '72', '77', '75', '73', '74']"
245,Charlotte Xue,DJTU 1,EFL,"['75', '73', '74', '78', '79', '74', '73', '74']"
246,Jessie,ZUCC 1,,"['74', '75', '79', '74', '70', '76', '75', '77']"
247,Dinul Doluweera,FMS USJ 1,,"['71', '75', '75', '73', '73', '78', '79', '76']"
248,Kelly Shen,SUFE 3,EFL,"['75', '77', '77', '77', '68', '77', '74', '75']"
249,MD. MAHADI RAHMAN,PUC 1,,"['71', '73', '76', '76', '74', '78', '76', '75']"
